cardId,time,tx_type,tx_status,client_transaction_id,amount,nova_fee_usd,is_consumption_fee,is_nova_fee,is_create_card,is_admin
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 17:11:20.429000+00:00,Consumption,Pending,tid_LXtjbfqlxy,-0.3,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 17:11:21.321000+00:00,Fee_Consumption,Closed,tid_LXtjbfqlxy_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 17:11:31.065000+00:00,TransferOut,Closed,NovaFee_LXtjbfqlxy_1749489083_3667,-0.01,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-09 17:48:49.056000+00:00,Consumption,Closed,tid_TpJkNz7KFN,-101.85,2.54,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-09 17:48:52.181000+00:00,TransferOut,Closed,NovaFee_TpJkNz7KFN_1749491332_5502,-2.54,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:08:04.074000+00:00,Consumption,Closed,tid_zSaA0z8MQM,-4.67,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:08:04.875000+00:00,Fee_Consumption,Closed,tid_zSaA0z8MQM_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:08:06.616000+00:00,TransferOut,Closed,NovaFee_zSaA0z8MQM_1749492486_2817,-0.12,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:08:19.648000+00:00,Consumption,Closed,tid_HtmDbOC6Ic,-2.48,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:08:20.432000+00:00,Fee_Consumption,Closed,tid_HtmDbOC6Ic_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:08:24.171000+00:00,TransferOut,Closed,NovaFee_HtmDbOC6Ic_1749492504_1042,-0.06,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:22:43.997000+00:00,Consumption,Closed,tid_x7TpQmeTGv,-3.65,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:22:45.035000+00:00,Fee_Consumption,Closed,tid_x7TpQmeTGv_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:22:51.644000+00:00,TransferOut,Closed,NovaFee_x7TpQmeTGv_1749493371_1496,-0.09,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:53:24.691000+00:00,Consumption,Closed,tid_0lJYQhItDo,-0.3,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:53:25.464000+00:00,Fee_Consumption,Closed,tid_0lJYQhItDo_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:53:27.307000+00:00,TransferOut,Closed,NovaFee_0lJYQhItDo_1749495207_4223,-0.01,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:55:36.667000+00:00,Consumption,Closed,tid_sjGYwxn0fc,-14.59,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:55:37.390000+00:00,Fee_Consumption,Closed,tid_sjGYwxn0fc_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 18:55:39.187000+00:00,TransferOut,Closed,NovaFee_sjGYwxn0fc_1749495339_2546,-0.36,,0,1,0,0
34f8a4cd-1369-402c-9426-51b0c9711774,2025-06-09 18:55:46.479000+00:00,Consumption,Closed,tid_aw8h4frQtm,-107.96,2.7,0,0,0,1
34f8a4cd-1369-402c-9426-51b0c9711774,2025-06-09 18:55:48.560000+00:00,TransferOut,Closed,NovaFee_aw8h4frQtm_1749495348_9797,-2.7,,0,1,0,0
40843660-80f1-4053-b86d-c98e0d1516da,2025-06-09 18:56:24.603000+00:00,TransferIn,Closed,createCard_1749495379_1613,10.0,,0,0,1,0
40843660-80f1-4053-b86d-c98e0d1516da,2025-06-09 18:57:16.671000+00:00,TransferOut,Closed,TransferOut:06b97305-a6fb-47c0-a30e-40463cfe3e8b,-10.0,,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 19:11:37.424000+00:00,Consumption,Closed,tid_6XSDdN2edW,-17.19,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 19:11:38.402000+00:00,Fee_Consumption,Closed,tid_6XSDdN2edW_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 19:11:40.205000+00:00,TransferOut,Closed,NovaFee_6XSDdN2edW_1749496300_9920,-0.43,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-09 19:19:32.532000+00:00,Consumption,Closed,tid_ieFNIqLdrv,-26.59,0.66,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-09 19:19:33.337000+00:00,Fee_Consumption,Closed,tid_ieFNIqLdrv_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-09 19:19:35.219000+00:00,TransferOut,Closed,NovaFee_ieFNIqLdrv_1749496775_9892,-0.66,,0,1,0,0
40843660-80f1-4053-b86d-c98e0d1516da,2025-06-09 19:34:45.727000+00:00,TransferIn,Closed,TransferIn:333fb021-9486-427e-9092-7263304e03a6,86.0,,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 20:01:34.595000+00:00,Reversal,Closed,88bbdb04-5658-49d8-bb3d-67bfab90b787,-0.3,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 20:02:56.045000+00:00,Reversal,Closed,58716e90-0684-4056-87bb-60b25d562fe7,-14.59,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 20:34:21.866000+00:00,Consumption,Closed,tid_pdtXzgJbaU,-72.36,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 20:34:24.563000+00:00,TransferOut,Closed,NovaFee_pdtXzgJbaU_1749501264_3625,-1.81,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 20:54:25.618000+00:00,Consumption,Closed,tid_PfZOaSdDb2,-3.8,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 20:54:26.389000+00:00,Fee_Consumption,Closed,tid_PfZOaSdDb2_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-09 20:54:28.159000+00:00,TransferOut,Closed,NovaFee_PfZOaSdDb2_1749502468_2600,-0.09,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-09 23:52:33.890000+00:00,Consumption,Closed,tid_mURG4A9VPT,-46.45,1.16,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-09 23:52:34.936000+00:00,Fee_Consumption,Closed,tid_mURG4A9VPT_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-09 23:52:41.675000+00:00,TransferOut,Closed,NovaFee_mURG4A9VPT_1749513156_5757,-1.16,,0,1,0,0
8d0d4516-f652-468d-823d-45adfed9330a,2025-06-10 00:22:51.205000+00:00,Consumption,Fail,tid_u0aVNGU9S2,-78.9,1.97,0,0,0,1
8d0d4516-f652-468d-823d-45adfed9330a,2025-06-10 00:29:14.818000+00:00,TransferIn,Closed,TransferIn:e7a15cb8-ce39-4f03-8f12-1f89a8b01e83,380.0,,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 02:35:00.236000+00:00,Reversal,Closed,32fdb860-594f-422d-89b8-79499a9a0b6e,-116.09,2.88,0,0,0,1
e7067391-71ac-47a6-8113-177ca93d5b53,2025-06-10 04:59:07.283000+00:00,Consumption,Closed,tid_qGnuXsaFXI,-16.63,0.41,0,0,0,1
e7067391-71ac-47a6-8113-177ca93d5b53,2025-06-10 04:59:08.059000+00:00,Fee_Consumption,Closed,tid_qGnuXsaFXI_Fee_Consumption,-0.0,,1,0,0,0
e7067391-71ac-47a6-8113-177ca93d5b53,2025-06-10 04:59:14.345000+00:00,TransferOut,Closed,NovaFee_qGnuXsaFXI_1749531554_5754,-0.41,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 05:27:07.548000+00:00,Consumption,Closed,tid_sGlIMJFbMe,-26.65,0.66,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 05:27:08.422000+00:00,Fee_Consumption,Closed,tid_sGlIMJFbMe_Fee_Consumption,-0.0,,1,0,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 05:27:15.473000+00:00,TransferOut,Closed,NovaFee_sGlIMJFbMe_1749533235_3437,-0.66,,0,1,0,0
c5f8ecdc-843e-4667-852c-37d6d50aaea6,2025-06-10 05:54:15.967000+00:00,TransferIn,Closed,TransferIn:0cb7fe58-6ff5-48ca-ad87-372969233cce,198.34,,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 06:45:41.929000+00:00,Consumption,Closed,tid_jnNch5TXSe,-5.58,0.14,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 06:45:42.765000+00:00,Fee_Consumption,Closed,tid_jnNch5TXSe_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 06:45:44.988000+00:00,TransferOut,Closed,NovaFee_jnNch5TXSe_1749537944_5482,-0.14,,0,1,0,0
827e6715-2bb4-4b08-9a9d-a058875b030b,2025-06-10 06:53:09.912000+00:00,TransferIn,Closed,createCard_1749538386_1281,10.0,,0,0,1,0
827e6715-2bb4-4b08-9a9d-a058875b030b,2025-06-10 06:55:53.129000+00:00,TransferOut,Closed,TransferOut:abbcb06d-997d-4044-9aad-3e3c6037ca4a,-10.0,,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 06:59:52.301000+00:00,Consumption,Closed,tid_NvMDjdFxks,-2.03,0.05,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 06:59:53.107000+00:00,Fee_Consumption,Closed,tid_NvMDjdFxks_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 07:00:02.878000+00:00,TransferOut,Closed,NovaFee_NvMDjdFxks_1749538801_2145,-0.05,,0,1,0,0
d1f93d8b-864a-46d4-8e9a-f619f4cada30,2025-06-10 07:01:42.074000+00:00,Credit,Closed,074a8379-f6f5-4921-9617-a327aa05a2b2,-0.87,0.0,0,0,0,1
0934e1ed-3e21-49ee-8e6d-b17147766d02,2025-06-10 07:22:20.728000+00:00,Consumption,Closed,tid_6jpyaAkVTt,-29.94,0.75,0,0,0,1
0934e1ed-3e21-49ee-8e6d-b17147766d02,2025-06-10 07:22:21.511000+00:00,Fee_Consumption,Closed,tid_6jpyaAkVTt_Fee_Consumption,-0.0,,1,0,0,0
0934e1ed-3e21-49ee-8e6d-b17147766d02,2025-06-10 07:22:23.101000+00:00,TransferOut,Closed,NovaFee_6jpyaAkVTt_1749540142_4086,-0.75,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-10 07:37:39.426000+00:00,TransferIn,Closed,TransferIn:20a9459b-f2e2-4861-9fc1-9306049fd46f,9596.0,,0,0,0,1
3b0be05a-a362-4efe-9cd4-1eabcf141612,2025-06-10 08:20:05.639000+00:00,Consumption,Closed,tid_uAqCLu28es,-4.67,0.12,0,0,0,1
3b0be05a-a362-4efe-9cd4-1eabcf141612,2025-06-10 08:20:06.469000+00:00,Fee_Consumption,Closed,tid_uAqCLu28es_Fee_Consumption,-0.0,,1,0,0,0
3b0be05a-a362-4efe-9cd4-1eabcf141612,2025-06-10 08:20:08.761000+00:00,TransferOut,Closed,NovaFee_uAqCLu28es_1749543608_4886,-0.12,,0,1,0,0
8afba577-eaf2-4a35-b0fa-4584c7e7b766,2025-06-10 09:01:36.828000+00:00,TransferIn,Closed,TransferIn:8262d19f-5440-4553-a1da-7f8cdd43e321,10.0,,0,0,0,1
8afba577-eaf2-4a35-b0fa-4584c7e7b766,2025-06-10 09:01:53.019000+00:00,TransferOut,Closed,TransferOut:991df006-8fce-4be6-bc02-e4732e02bdc7,-10.0,,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-10 09:21:52.907000+00:00,TransferIn,Closed,BalanceAccount_in_1749547312_284931,15.14,,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 09:29:53.704000+00:00,Consumption,Closed,tid_G4fb6AkSQU,-19.13,0.48,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 09:29:54.491000+00:00,Fee_Consumption,Closed,tid_G4fb6AkSQU_Fee_Consumption,-0.0,,1,0,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 09:29:56.340000+00:00,TransferOut,Closed,NovaFee_G4fb6AkSQU_1749547796_5499,-0.48,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 09:30:26.496000+00:00,Consumption,Closed,tid_uTMccBsmE1,-0.24,0.01,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 09:30:27.495000+00:00,Fee_Consumption,Closed,tid_uTMccBsmE1_Fee_Consumption,-0.0,,1,0,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 09:30:29.626000+00:00,TransferOut,Closed,NovaFee_uTMccBsmE1_1749547829_5527,-0.01,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-10 09:43:14.254000+00:00,TransferIn,Closed,1749548591_207317_BalanceAccount_in,30.28,,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 09:46:03.574000+00:00,Consumption,Closed,tid_enRQJ32mvU,-4.09,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 09:46:04.357000+00:00,Fee_Consumption,Closed,tid_enRQJ32mvU_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 09:46:06.136000+00:00,TransferOut,Closed,NovaFee_enRQJ32mvU_1749548766_7879,-0.1,,0,1,0,0
ea199c23-447c-4edf-823d-05d184f35932,2025-06-10 09:54:12.055000+00:00,Consumption,Closed,tid_uJkqeXsLvb,-241.18,6.03,0,0,0,1
ea199c23-447c-4edf-823d-05d184f35932,2025-06-10 09:54:20.706000+00:00,TransferOut,Closed,NovaFee_uJkqeXsLvb_1749549254_3592,-6.03,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-10 10:05:44.703000+00:00,Consumption,Closed,tid_l24Tx6kouu,-53.37,1.33,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-10 10:05:53.064000+00:00,TransferOut,Closed,NovaFee_l24Tx6kouu_1749549952_5301,-1.33,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-10 10:09:22.363000+00:00,TransferOut,Closed,BalanceAccount_out_1749550134_601628,-30.28,,0,0,0,1
5c4fda69-c6d9-4d22-a8d4-38ab3a329cc8,2025-06-10 10:11:40.486000+00:00,TransferIn,Closed,BalanceAccount_in_1749550299_361596,3.5,,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 10:11:47.415000+00:00,Consumption,Closed,tid_KcFkPYRAO3,-2.48,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 10:11:48.203000+00:00,Fee_Consumption,Closed,tid_KcFkPYRAO3_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 10:11:49.604000+00:00,TransferOut,Closed,NovaFee_KcFkPYRAO3_1749550309_3185,-0.06,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 10:18:10.834000+00:00,Consumption,Closed,tid_B3uW6cDLVQ,-1.31,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 10:18:11.636000+00:00,Fee_Consumption,Closed,tid_B3uW6cDLVQ_Fee_Consumption,-0.0,,1,0,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 10:18:45.020000+00:00,Consumption,Closed,tid_6EDeXaHXbg,-17.35,0.43,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 10:18:46.114000+00:00,Fee_Consumption,Closed,tid_6EDeXaHXbg_Fee_Consumption,-0.0,,1,0,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 10:18:50.828000+00:00,TransferOut,Closed,NovaFee_6EDeXaHXbg_1749550730_4744,-0.43,,0,1,0,0
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-10 10:25:38.336000+00:00,Consumption,Pending,tid_OiIsmjhf1n,-0.3,0.01,0,0,0,1
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-10 10:25:39.107000+00:00,Fee_Consumption,Closed,tid_OiIsmjhf1n_Fee_Consumption,-0.0,,1,0,0,0
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-10 10:25:41.544000+00:00,TransferOut,Closed,NovaFee_OiIsmjhf1n_1749551141_4659,-0.01,,0,1,0,0
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-10 10:26:43.476000+00:00,Consumption,Pending,tid_qcstTUr0Xg,-0.3,0.01,0,0,0,1
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-10 10:26:44.303000+00:00,Fee_Consumption,Closed,tid_qcstTUr0Xg_Fee_Consumption,-0.0,,1,0,0,0
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-10 10:26:46.533000+00:00,TransferOut,Closed,NovaFee_qcstTUr0Xg_1749551206_9271,-0.01,,0,1,0,0
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-10 10:31:28.451000+00:00,Consumption,Closed,tid_b7hWbxEkqQ,-7.29,0.18,0,0,0,1
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-10 10:31:29.334000+00:00,Fee_Consumption,Closed,tid_b7hWbxEkqQ_Fee_Consumption,-0.0,,1,0,0,0
391effe9-76f6-4a13-834d-ed1eb32713a2,2025-06-10 10:31:31.040000+00:00,TransferOut,Closed,NovaFee_b7hWbxEkqQ_1749551490_6682,-0.18,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 10:55:16.610000+00:00,Consumption,Closed,tid_E6cwSMmpFV,-3.8,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 10:55:17.430000+00:00,Fee_Consumption,Closed,tid_E6cwSMmpFV_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 10:55:19.314000+00:00,TransferOut,Closed,NovaFee_E6cwSMmpFV_1749552919_5530,-0.09,,0,1,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 11:01:49.670000+00:00,Consumption,Closed,tid_XHVVYmjruF,-35.32,0.0,0,0,0,1
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 11:01:50.464000+00:00,Fee_Consumption,Closed,tid_XHVVYmjruF_Fee_Consumption,-0.0,,1,0,0,0
c892e2b5-8d27-478e-a572-478c9d4ebcc0,2025-06-10 11:01:52.495000+00:00,TransferOut,Closed,NovaFee_XHVVYmjruF_1749553312_9097,-0.88,,0,1,0,0
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-10 11:38:06.200000+00:00,TransferOut,Closed,BalanceAccount_out_1749555483_101586,-30.28,,0,0,0,1
5c4fda69-c6d9-4d22-a8d4-38ab3a329cc8,2025-06-10 11:38:11.708000+00:00,TransferOut,Closed,BalanceAccount_out_1749555491_227592,-7.0,,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 11:58:04.647000+00:00,Consumption,Closed,tid_lEOM800iDS,-53.3,1.33,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 11:58:08.108000+00:00,TransferOut,Closed,NovaFee_lEOM800iDS_1749556687_8341,-1.33,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 12:48:17.328000+00:00,Consumption,Closed,tid_A8gnCRuWZR,-61.72,1.54,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 12:48:20.091000+00:00,TransferOut,Closed,NovaFee_A8gnCRuWZR_1749559699_3442,-1.54,,0,1,0,0
3b0be05a-a362-4efe-9cd4-1eabcf141612,2025-06-10 12:49:21.129000+00:00,Consumption,Closed,tid_LvQDgsCjik,-13.13,0.33,0,0,0,1
3b0be05a-a362-4efe-9cd4-1eabcf141612,2025-06-10 12:49:21.977000+00:00,Fee_Consumption,Closed,tid_LvQDgsCjik_Fee_Consumption,-0.0,,1,0,0,0
3b0be05a-a362-4efe-9cd4-1eabcf141612,2025-06-10 12:49:23.044000+00:00,TransferOut,Closed,NovaFee_LvQDgsCjik_1749559762_5633,-0.33,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 13:21:10.722000+00:00,Consumption,Closed,tid_D2DDfHo0Ca,-14.86,0.37,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 13:21:11.508000+00:00,Fee_Consumption,Closed,tid_D2DDfHo0Ca_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 13:21:13.519000+00:00,TransferOut,Closed,NovaFee_D2DDfHo0Ca_1749561673_9138,-0.37,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 13:30:23.191000+00:00,Consumption,Closed,tid_nmM7fPxWts,-17.42,0.43,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 13:30:24.569000+00:00,Fee_Consumption,Closed,tid_nmM7fPxWts_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 13:30:26.808000+00:00,TransferOut,Closed,NovaFee_nmM7fPxWts_1749562226_5394,-0.43,,0,1,0,0
67a1890e-dde3-4bc1-91a8-f248f6bba8ab,2025-06-10 13:39:40.169000+00:00,TransferIn,Closed,TransferIn:5ac66c03-f727-4e43-8b87-a20b7e2f7597,10.0,,0,0,0,1
67a1890e-dde3-4bc1-91a8-f248f6bba8ab,2025-06-10 13:39:52.352000+00:00,TransferOut,Closed,TransferOut:a8a1063f-02da-4efc-9205-1c26452d1c27,-10.0,,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-10 13:40:02.920000+00:00,Consumption,Closed,tid_lI1DWByRzF,-110.31,2.76,0,0,0,1
48af695b-9a95-4d9c-a0ed-e31315be8819,2025-06-10 13:40:04.977000+00:00,TransferOut,Closed,NovaFee_lI1DWByRzF_1749562804_6622,-2.76,,0,1,0,0
583353c1-763d-40f8-b2e4-eb6f257da429,2025-06-10 13:58:49.513000+00:00,TransferIn,Closed,createCard_1749563924_2255,10.0,,0,0,1,0
583353c1-763d-40f8-b2e4-eb6f257da429,2025-06-10 13:58:50.473000+00:00,TransferOut,Closed,createCard_telegram_1749563930_1480,-10.0,,0,0,1,0
19df448d-4f24-4c8f-9163-f73454215c84,2025-06-10 14:22:07.239000+00:00,Consumption,Closed,tid_iWTCYjuK0q,-1.6,0.04,0,0,0,1
19df448d-4f24-4c8f-9163-f73454215c84,2025-06-10 14:22:08.019000+00:00,Fee_Consumption,Closed,tid_iWTCYjuK0q_Fee_Consumption,-0.0,,1,0,0,0
19df448d-4f24-4c8f-9163-f73454215c84,2025-06-10 14:22:09.586000+00:00,TransferOut,Closed,NovaFee_iWTCYjuK0q_1749565329_5860,-0.04,,0,1,0,0
19df448d-4f24-4c8f-9163-f73454215c84,2025-06-10 14:45:40.124000+00:00,Consumption,Closed,tid_zR13bzc43F,-20.08,0.5,0,0,0,1
19df448d-4f24-4c8f-9163-f73454215c84,2025-06-10 14:45:41.169000+00:00,Fee_Consumption,Closed,tid_zR13bzc43F_Fee_Consumption,-0.0,,1,0,0,0
19df448d-4f24-4c8f-9163-f73454215c84,2025-06-10 14:45:42.787000+00:00,TransferOut,Closed,NovaFee_zR13bzc43F_1749566742_9129,-0.5,,0,1,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 14:49:29.858000+00:00,Consumption,Closed,tid_UTyJ0HCWXs,-13.76,0.34,0,0,0,1
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 14:49:30.630000+00:00,Fee_Consumption,Closed,tid_UTyJ0HCWXs_Fee_Consumption,-0.0,,1,0,0,0
8975c217-886d-49b3-ad13-ce0857ea576e,2025-06-10 14:49:36.779000+00:00,TransferOut,Closed,NovaFee_UTyJ0HCWXs_1749566972_6340,-0.34,,0,1,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 15:03:47.479000+00:00,Consumption,Closed,tid_zHg1mLUKYm,-4.06,0.1,0,0,0,1
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 15:03:48.503000+00:00,Fee_Consumption,Closed,tid_zHg1mLUKYm_Fee_Consumption,-0.0,,1,0,0,0
0dd0c1ce-6ef9-4574-9912-beaf6ae65660,2025-06-10 15:03:50.691000+00:00,TransferOut,Closed,NovaFee_zHg1mLUKYm_1749567830_5084,-0.1,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-10 15:26:37.552000+00:00,Consumption,Closed,tid_5kbI8mt1QH,-66.79,1.67,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-10 15:26:40.502000+00:00,TransferOut,Closed,NovaFee_5kbI8mt1QH_1749569200_8756,-1.67,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-10 15:41:07.903000+00:00,Consumption,Closed,tid_OFRGqMnNRs,-131.23,3.27,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-10 15:41:18.777000+00:00,TransferOut,Closed,NovaFee_OFRGqMnNRs_1749570078_4876,-3.27,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-10 15:47:22.997000+00:00,Consumption,Closed,tid_3F612RZHhO,-114.61,2.86,0,0,0,1
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-10 15:47:25.889000+00:00,TransferOut,Closed,NovaFee_3F612RZHhO_1749570445_9055,-2.86,,0,1,0,0
cc7a6ad6-cc9e-48fa-b9ab-6c85ae03a0cb,2025-06-10 15:52:10.402000+00:00,Consumption,Closed,tid_XekSV9zq6s,-15.17,0.38,0,0,0,1
